	pathway	pathwayId	id	name	symbol	chembl_id	mechanism_of_action	action_type
5	Downstream signal transduction	R-HSA-186763	ENSG00000113721	platelet derived growth factor receptor beta	PDGFRB	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
0	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	R-HSA-6811558	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
1	Sunitinib-resistant PDGFR mutants	R-HSA-9674401	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
2	Constitutive Signaling by Aberrant PI3K in Cancer	R-HSA-2219530	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
3	Imatinib-resistant PDGFR mutants	R-HSA-9674396	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
4	Signaling by PDGF	R-HSA-186797	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
5	RAF/MAP kinase cascade	R-HSA-5673001	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
6	PIP3 activates AKT signaling	R-HSA-1257604	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
7	Downstream signal transduction	R-HSA-186763	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
8	Regorafenib-resistant PDGFR mutants	R-HSA-9674403	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
9	Sorafenib-resistant PDGFR mutants	R-HSA-9674404	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
10	Signaling by PDGFRA extracellular domain mutants	R-HSA-9673770	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
11	Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants	R-HSA-9673767	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
12	PDGFR mutants bind TKIs	R-HSA-9674428	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
0	Erythrocytes take up carbon dioxide and release oxygen	R-HSA-1237044	ENSG00000206172	hemoglobin subunit alpha 1	HBA1	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
1	Heme signaling	R-HSA-9707616	ENSG00000206172	hemoglobin subunit alpha 1	HBA1	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
2	Scavenging of heme from plasma	R-HSA-2168880	ENSG00000206172	hemoglobin subunit alpha 1	HBA1	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
3	Erythrocytes take up oxygen and release carbon dioxide	R-HSA-1247673	ENSG00000206172	hemoglobin subunit alpha 1	HBA1	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
4	Cytoprotection by HMOX1	R-HSA-9707564	ENSG00000206172	hemoglobin subunit alpha 1	HBA1	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
0	Erythrocytes take up carbon dioxide and release oxygen	R-HSA-1237044	ENSG00000188536	hemoglobin subunit alpha 2	HBA2	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
1	Heme signaling	R-HSA-9707616	ENSG00000188536	hemoglobin subunit alpha 2	HBA2	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
2	Scavenging of heme from plasma	R-HSA-2168880	ENSG00000188536	hemoglobin subunit alpha 2	HBA2	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
3	Erythrocytes take up oxygen and release carbon dioxide	R-HSA-1247673	ENSG00000188536	hemoglobin subunit alpha 2	HBA2	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
4	Cytoprotection by HMOX1	R-HSA-9707564	ENSG00000188536	hemoglobin subunit alpha 2	HBA2	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
0	Factors involved in megakaryocyte development and platelet production	R-HSA-983231	ENSG00000244734	hemoglobin subunit beta	HBB	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
1	Neutrophil degranulation	R-HSA-6798695	ENSG00000244734	hemoglobin subunit beta	HBB	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
2	Erythrocytes take up carbon dioxide and release oxygen	R-HSA-1237044	ENSG00000244734	hemoglobin subunit beta	HBB	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
3	Heme signaling	R-HSA-9707616	ENSG00000244734	hemoglobin subunit beta	HBB	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
4	Scavenging of heme from plasma	R-HSA-2168880	ENSG00000244734	hemoglobin subunit beta	HBB	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
5	Erythrocytes take up oxygen and release carbon dioxide	R-HSA-1247673	ENSG00000244734	hemoglobin subunit beta	HBB	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
6	Cytoprotection by HMOX1	R-HSA-9707564	ENSG00000244734	hemoglobin subunit beta	HBB	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
7	Chaperone Mediated Autophagy	R-HSA-9613829	ENSG00000244734	hemoglobin subunit beta	HBB	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
8	Late endosomal microautophagy	R-HSA-9615710	ENSG00000244734	hemoglobin subunit beta	HBB	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
0	Neutrophil degranulation	R-HSA-6798695	ENSG00000131981	galectin 3	LGALS3	CHEMBL4297442	Galectin-3 inhibitor	INHIBITOR
1	RUNX1 regulates transcription of genes involved in differentiation of myeloid cells	R-HSA-8939246	ENSG00000131981	galectin 3	LGALS3	CHEMBL4297442	Galectin-3 inhibitor	INHIBITOR
2	Advanced glycosylation endproduct receptor signaling	R-HSA-879415	ENSG00000131981	galectin 3	LGALS3	CHEMBL4297442	Galectin-3 inhibitor	INHIBITOR
3	RUNX2 regulates genes involved in differentiation of myeloid cells	R-HSA-8941333	ENSG00000131981	galectin 3	LGALS3	CHEMBL4297442	Galectin-3 inhibitor	INHIBITOR
0	Purine ribonucleoside monophosphate biosynthesis	R-HSA-73817	ENSG00000128059	phosphoribosyl pyrophosphate amidotransferase	PPAT	CHEMBL1542	Amidophosphoribosyltransferase inhibitor	INHIBITOR
0	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	R-HSA-6811558	ENSG00000113721	platelet derived growth factor receptor beta	PDGFRB	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
1	Constitutive Signaling by Aberrant PI3K in Cancer	R-HSA-2219530	ENSG00000113721	platelet derived growth factor receptor beta	PDGFRB	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
2	Signaling by PDGF	R-HSA-186797	ENSG00000113721	platelet derived growth factor receptor beta	PDGFRB	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
3	PIP3 activates AKT signaling	R-HSA-1257604	ENSG00000113721	platelet derived growth factor receptor beta	PDGFRB	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
4	RAF/MAP kinase cascade	R-HSA-5673001	ENSG00000113721	platelet derived growth factor receptor beta	PDGFRB	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
5	Downstream signal transduction	R-HSA-186763	ENSG00000113721	platelet derived growth factor receptor beta	PDGFRB	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
0	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	R-HSA-6811558	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
1	Sunitinib-resistant PDGFR mutants	R-HSA-9674401	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
2	Constitutive Signaling by Aberrant PI3K in Cancer	R-HSA-2219530	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
3	Imatinib-resistant PDGFR mutants	R-HSA-9674396	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
4	Signaling by PDGF	R-HSA-186797	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
5	RAF/MAP kinase cascade	R-HSA-5673001	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
6	PIP3 activates AKT signaling	R-HSA-1257604	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
7	Downstream signal transduction	R-HSA-186763	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
8	Regorafenib-resistant PDGFR mutants	R-HSA-9674403	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
9	Sorafenib-resistant PDGFR mutants	R-HSA-9674404	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
10	Signaling by PDGFRA extracellular domain mutants	R-HSA-9673770	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
11	Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants	R-HSA-9673767	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
12	PDGFR mutants bind TKIs	R-HSA-9674428	ENSG00000134853	platelet derived growth factor receptor alpha	PDGFRA	CHEMBL502835	Platelet-derived growth factor receptor inhibitor	INHIBITOR
0	Erythrocytes take up carbon dioxide and release oxygen	R-HSA-1237044	ENSG00000206172	hemoglobin subunit alpha 1	HBA1	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
1	Heme signaling	R-HSA-9707616	ENSG00000206172	hemoglobin subunit alpha 1	HBA1	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
2	Scavenging of heme from plasma	R-HSA-2168880	ENSG00000206172	hemoglobin subunit alpha 1	HBA1	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
3	Erythrocytes take up oxygen and release carbon dioxide	R-HSA-1247673	ENSG00000206172	hemoglobin subunit alpha 1	HBA1	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
4	Cytoprotection by HMOX1	R-HSA-9707564	ENSG00000206172	hemoglobin subunit alpha 1	HBA1	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
0	Erythrocytes take up carbon dioxide and release oxygen	R-HSA-1237044	ENSG00000188536	hemoglobin subunit alpha 2	HBA2	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
1	Heme signaling	R-HSA-9707616	ENSG00000188536	hemoglobin subunit alpha 2	HBA2	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
2	Scavenging of heme from plasma	R-HSA-2168880	ENSG00000188536	hemoglobin subunit alpha 2	HBA2	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
3	Erythrocytes take up oxygen and release carbon dioxide	R-HSA-1247673	ENSG00000188536	hemoglobin subunit alpha 2	HBA2	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
4	Cytoprotection by HMOX1	R-HSA-9707564	ENSG00000188536	hemoglobin subunit alpha 2	HBA2	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
0	Factors involved in megakaryocyte development and platelet production	R-HSA-983231	ENSG00000244734	hemoglobin subunit beta	HBB	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
1	Neutrophil degranulation	R-HSA-6798695	ENSG00000244734	hemoglobin subunit beta	HBB	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
2	Erythrocytes take up carbon dioxide and release oxygen	R-HSA-1237044	ENSG00000244734	hemoglobin subunit beta	HBB	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
3	Heme signaling	R-HSA-9707616	ENSG00000244734	hemoglobin subunit beta	HBB	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
4	Scavenging of heme from plasma	R-HSA-2168880	ENSG00000244734	hemoglobin subunit beta	HBB	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
5	Erythrocytes take up oxygen and release carbon dioxide	R-HSA-1247673	ENSG00000244734	hemoglobin subunit beta	HBB	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
6	Cytoprotection by HMOX1	R-HSA-9707564	ENSG00000244734	hemoglobin subunit beta	HBB	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
7	Chaperone Mediated Autophagy	R-HSA-9613829	ENSG00000244734	hemoglobin subunit beta	HBB	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
8	Late endosomal microautophagy	R-HSA-9615710	ENSG00000244734	hemoglobin subunit beta	HBB	CHEMBL4101807	Hemoglobin HbA positive modulator	POSITIVE MODULATOR
0	G alpha (q) signalling events	R-HSA-416476	ENSG00000136160	endothelin receptor type B	EDNRB	CHEMBL2103873	Endothelin receptor, ET-A/ET-B antagonist	ANTAGONIST
1	Peptide ligand-binding receptors	R-HSA-375276	ENSG00000136160	endothelin receptor type B	EDNRB	CHEMBL2103873	Endothelin receptor, ET-A/ET-B antagonist	ANTAGONIST
0	G alpha (q) signalling events	R-HSA-416476	ENSG00000151617	endothelin receptor type A	EDNRA	CHEMBL2103873	Endothelin receptor, ET-A/ET-B antagonist	ANTAGONIST
1	Peptide ligand-binding receptors	R-HSA-375276	ENSG00000151617	endothelin receptor type A	EDNRA	CHEMBL2103873	Endothelin receptor, ET-A/ET-B antagonist	ANTAGONIST
0	Factors involved in megakaryocyte development and platelet production	R-HSA-983231	ENSG00000097007	ABL proto-oncogene 1, non-receptor tyrosine kinase	ABL1	CHEMBL941	Bcr/Abl fusion protein	INHIBITOR
1	Regulation of actin dynamics for phagocytic cup formation	R-HSA-2029482	ENSG00000097007	ABL proto-oncogene 1, non-receptor tyrosine kinase	ABL1	CHEMBL941	Bcr/Abl fusion protein	INHIBITOR
2	Role of ABL in ROBO-SLIT signaling	R-HSA-428890	ENSG00000097007	ABL proto-oncogene 1, non-receptor tyrosine kinase	ABL1	CHEMBL941	Bcr/Abl fusion protein	INHIBITOR
3	RUNX1 regulates transcription of genes involved in differentiation of HSCs	R-HSA-8939236	ENSG00000097007	ABL proto-oncogene 1, non-receptor tyrosine kinase	ABL1	CHEMBL941	Bcr/Abl fusion protein	INHIBITOR
4	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	R-HSA-5693565	ENSG00000097007	ABL proto-oncogene 1, non-receptor tyrosine kinase	ABL1	CHEMBL941	Bcr/Abl fusion protein	INHIBITOR
5	HDR through Single Strand Annealing (SSA)	R-HSA-5685938	ENSG00000097007	ABL proto-oncogene 1, non-receptor tyrosine kinase	ABL1	CHEMBL941	Bcr/Abl fusion protein	INHIBITOR
6	RUNX2 regulates osteoblast differentiation	R-HSA-8940973	ENSG00000097007	ABL proto-oncogene 1, non-receptor tyrosine kinase	ABL1	CHEMBL941	Bcr/Abl fusion protein	INHIBITOR
7	RHO GTPases Activate WASPs and WAVEs	R-HSA-5663213	ENSG00000097007	ABL proto-oncogene 1, non-receptor tyrosine kinase	ABL1	CHEMBL941	Bcr/Abl fusion protein	INHIBITOR
8	Cyclin D associated events in G1	R-HSA-69231	ENSG00000097007	ABL proto-oncogene 1, non-receptor tyrosine kinase	ABL1	CHEMBL941	Bcr/Abl fusion protein	INHIBITOR
9	FCGR3A-mediated phagocytosis	R-HSA-9664422	ENSG00000097007	ABL proto-oncogene 1, non-receptor tyrosine kinase	ABL1	CHEMBL941	Bcr/Abl fusion protein	INHIBITOR
10	Myogenesis	R-HSA-525793	ENSG00000097007	ABL proto-oncogene 1, non-receptor tyrosine kinase	ABL1	CHEMBL941	Bcr/Abl fusion protein	INHIBITOR
0	RAC2 GTPase cycle	R-HSA-9013404	ENSG00000186716	BCR activator of RhoGEF and GTPase	BCR	CHEMBL941	Bcr/Abl fusion protein	INHIBITOR
1	RHOB GTPase cycle	R-HSA-9013026	ENSG00000186716	BCR activator of RhoGEF and GTPase	BCR	CHEMBL941	Bcr/Abl fusion protein	INHIBITOR
2	RHOC GTPase cycle	R-HSA-9013106	ENSG00000186716	BCR activator of RhoGEF and GTPase	BCR	CHEMBL941	Bcr/Abl fusion protein	INHIBITOR
3	Signaling by cytosolic FGFR1 fusion mutants	R-HSA-1839117	ENSG00000186716	BCR activator of RhoGEF and GTPase	BCR	CHEMBL941	Bcr/Abl fusion protein	INHIBITOR
4	RHOA GTPase cycle	R-HSA-8980692	ENSG00000186716	BCR activator of RhoGEF and GTPase	BCR	CHEMBL941	Bcr/Abl fusion protein	INHIBITOR
5	RAC1 GTPase cycle	R-HSA-9013149	ENSG00000186716	BCR activator of RhoGEF and GTPase	BCR	CHEMBL941	Bcr/Abl fusion protein	INHIBITOR
6	CDC42 GTPase cycle	R-HSA-9013148	ENSG00000186716	BCR activator of RhoGEF and GTPase	BCR	CHEMBL941	Bcr/Abl fusion protein	INHIBITOR
7	Signaling by FGFR1 in disease	R-HSA-5655302	ENSG00000186716	BCR activator of RhoGEF and GTPase	BCR	CHEMBL941	Bcr/Abl fusion protein	INHIBITOR
8	RAC3 GTPase cycle	R-HSA-9013423	ENSG00000186716	BCR activator of RhoGEF and GTPase	BCR	CHEMBL941	Bcr/Abl fusion protein	INHIBITOR
0	Interleukin-18 signaling	R-HSA-9012546	ENSG00000113520	interleukin 4	IL4	CHEMBL4298097	Interleukin-4 inhibitor	INHIBITOR
1	Interleukin-4 and Interleukin-13 signaling	R-HSA-6785807	ENSG00000113520	interleukin 4	IL4	CHEMBL4298097	Interleukin-4 inhibitor	INHIBITOR
0	Potential therapeutics for SARS	R-HSA-9679191	ENSG00000113851	cereblon	CRBN	CHEMBL468	CRL4(CRBN) E3 ubiquitin ligase inhibitor	INHIBITOR
0	Dual incision in TC-NER	R-HSA-6782135	ENSG00000167986	damage specific DNA binding protein 1	DDB1	CHEMBL468	CRL4(CRBN) E3 ubiquitin ligase inhibitor	INHIBITOR
1	Gap-filling DNA repair synthesis and ligation in TC-NER	R-HSA-6782210	ENSG00000167986	damage specific DNA binding protein 1	DDB1	CHEMBL468	CRL4(CRBN) E3 ubiquitin ligase inhibitor	INHIBITOR
2	Recognition of DNA damage by PCNA-containing replication complex	R-HSA-110314	ENSG00000167986	damage specific DNA binding protein 1	DDB1	CHEMBL468	CRL4(CRBN) E3 ubiquitin ligase inhibitor	INHIBITOR
3	Neddylation	R-HSA-8951664	ENSG00000167986	damage specific DNA binding protein 1	DDB1	CHEMBL468	CRL4(CRBN) E3 ubiquitin ligase inhibitor	INHIBITOR
4	DNA Damage Recognition in GG-NER	R-HSA-5696394	ENSG00000167986	damage specific DNA binding protein 1	DDB1	CHEMBL468	CRL4(CRBN) E3 ubiquitin ligase inhibitor	INHIBITOR
5	Dual Incision in GG-NER	R-HSA-5696400	ENSG00000167986	damage specific DNA binding protein 1	DDB1	CHEMBL468	CRL4(CRBN) E3 ubiquitin ligase inhibitor	INHIBITOR
6	Formation of Incision Complex in GG-NER	R-HSA-5696395	ENSG00000167986	damage specific DNA binding protein 1	DDB1	CHEMBL468	CRL4(CRBN) E3 ubiquitin ligase inhibitor	INHIBITOR
7	Formation of TC-NER Pre-Incision Complex	R-HSA-6781823	ENSG00000167986	damage specific DNA binding protein 1	DDB1	CHEMBL468	CRL4(CRBN) E3 ubiquitin ligase inhibitor	INHIBITOR
8	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	R-HSA-6781827	ENSG00000167986	damage specific DNA binding protein 1	DDB1	CHEMBL468	CRL4(CRBN) E3 ubiquitin ligase inhibitor	INHIBITOR
0	Dual incision in TC-NER	R-HSA-6782135	ENSG00000139842	cullin 4A	CUL4A	CHEMBL468	CRL4(CRBN) E3 ubiquitin ligase inhibitor	INHIBITOR
1	Gap-filling DNA repair synthesis and ligation in TC-NER	R-HSA-6782210	ENSG00000139842	cullin 4A	CUL4A	CHEMBL468	CRL4(CRBN) E3 ubiquitin ligase inhibitor	INHIBITOR
2	Recognition of DNA damage by PCNA-containing replication complex	R-HSA-110314	ENSG00000139842	cullin 4A	CUL4A	CHEMBL468	CRL4(CRBN) E3 ubiquitin ligase inhibitor	INHIBITOR
3	Neddylation	R-HSA-8951664	ENSG00000139842	cullin 4A	CUL4A	CHEMBL468	CRL4(CRBN) E3 ubiquitin ligase inhibitor	INHIBITOR
4	DNA Damage Recognition in GG-NER	R-HSA-5696394	ENSG00000139842	cullin 4A	CUL4A	CHEMBL468	CRL4(CRBN) E3 ubiquitin ligase inhibitor	INHIBITOR
5	Dual Incision in GG-NER	R-HSA-5696400	ENSG00000139842	cullin 4A	CUL4A	CHEMBL468	CRL4(CRBN) E3 ubiquitin ligase inhibitor	INHIBITOR
